# started on Tue Sep  8 09:30:00 2026

0.250267991,187737704,,cycles,58064960,100.00,,
0.250267991,266066565,,instructions,58064960,100.00,1.42,insn per cycle
0.250267991,102251837,,dTLB-loads,58064960,100.00,,
0.250267991,329048,,dTLB-load-misses,58064960,100.00,0.32,of all dTLB cache accesses
0.250267991,1665360,,L1-dcache-load-misses,58064960,100.00,,
0.500923425,24173627,,cycles,7486080,100.00,,
0.500923425,23780894,,instructions,7486080,100.00,0.98,insn per cycle
0.500923425,9446872,,dTLB-loads,7486080,100.00,,
0.500923425,85562,,dTLB-load-misses,7486080,100.00,0.91,of all dTLB cache accesses
0.500923425,241625,,L1-dcache-load-misses,7486080,100.00,,
0.751247734,77095622,,cycles,23813344,100.00,,
0.751247734,116228047,,instructions,23813344,100.00,1.51,insn per cycle
0.751247734,45771206,,dTLB-loads,23813344,100.00,,
0.751247734,154642,,dTLB-load-misses,23813344,100.00,0.34,of all dTLB cache accesses
0.751247734,768806,,L1-dcache-load-misses,23813344,100.00,,
1.001569675,63827047,,cycles,19741472,100.00,,
1.001569675,104716959,,instructions,19741472,100.00,1.64,insn per cycle
1.001569675,42906160,,dTLB-loads,19741472,100.00,,
1.001569675,185743,,dTLB-load-misses,19741472,100.00,0.43,of all dTLB cache accesses
1.001569675,693338,,L1-dcache-load-misses,19741472,100.00,,
1.251919295,54038259,,cycles,16762304,100.00,,
1.251919295,76261078,,instructions,16762304,100.00,1.41,insn per cycle
1.251919295,32819673,,dTLB-loads,16762304,100.00,,
1.251919295,162363,,dTLB-load-misses,16762304,100.00,0.49,of all dTLB cache accesses
1.251919295,655554,,L1-dcache-load-misses,16762304,100.00,,
1.502227284,34461225,,cycles,10684992,100.00,,
1.502227284,34672941,,instructions,10684992,100.00,1.01,insn per cycle
1.502227284,15052843,,dTLB-loads,10684992,100.00,,
1.502227284,106031,,dTLB-load-misses,10684992,100.00,0.70,of all dTLB cache accesses
1.502227284,407649,,L1-dcache-load-misses,10684992,100.00,,
1.752535881,18413478,,cycles,5704704,100.00,,
1.752535881,21770017,,instructions,5704704,100.00,1.18,insn per cycle
1.752535881,9375146,,dTLB-loads,5704704,100.00,,
1.752535881,49696,,dTLB-load-misses,5704704,100.00,0.53,of all dTLB cache accesses
1.752535881,206537,,L1-dcache-load-misses,5704704,100.00,,
2.002836350,22778943,,cycles,7075520,100.00,,
2.002836350,18359315,,instructions,7075520,100.00,0.81,insn per cycle
2.002836350,7791282,,dTLB-loads,7075520,100.00,,
2.002836350,77314,,dTLB-load-misses,7075520,100.00,0.99,of all dTLB cache accesses
2.002836350,244090,,L1-dcache-load-misses,7075520,100.00,,
2.253138611,86213092,,cycles,26642880,100.00,,
2.253138611,156795165,,instructions,26642880,100.00,1.82,insn per cycle
2.253138611,61337926,,dTLB-loads,26642880,100.00,,
